State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
New York,Hyatt Corporation dba Andaz Fifth Avenue,New York,134,06/10/2020,03/22/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Hyatt Corporation Gild Hall,New York,43,06/10/2020,03/29/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Century 21 Department Stores, LLC (750 Central Park Ave)",Yonkers,58,06/09/2020,06/09/2020,Plant Layoff,,,Mid-Hudson Region,Westchester,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Bay Ridge Store)",Brooklyn,175,06/09/2020,06/09/2020,Plant Layoff,,,New York City,Kings,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Corporate Offices)",New York,104,06/09/2020,06/09/2020,Plant Layoff,,,New York City,New York,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Green Acres Store)",Valley Stream,51,06/09/2020,06/09/2020,Plant Layoff,,,Long Island,Nassau,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Lincoln Square Store)",New York,133,06/09/2020,06/09/2020,Plant Layoff,,,New York City,New York,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Rego Park Store)",Rego Park,157,06/09/2020,06/09/2020,Plant Layoff,,,New York City,Queens,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (Westbury Store)",Westbury,104,06/09/2020,06/09/2020,Plant Layoff,,,Long Island,Nassau,Retail Store,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Century 21 Department Stores, LLC (City Point Store)",Brooklyn,108,06/09/2020,06/09/2020,Plant Layoff,,,New York City,Kings,Retail Store,Unforeseeable business circumstances prompted by COVID- 19
New York,"Century 21 Department Stores, LLC (Downtown Manhattan Store)",New York,470,06/09/2020,06/09/2020,Plant Layoff,,,New York City,New York,Retail Store,Unforeseeable business circumstances prompted by COVID- 19
New York,Arthouse Hotel,New York,97,06/09/2020,03/16/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,DoubleTree by Hilton,New York,278,06/09/2020,03/16/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Courtyard by Marriott Upper East Side,New York,25,06/09/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Hudson Sheraton Corporation LLC dba Sheraton New York Times Square Hotel,New York,457,06/09/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Residence Inn, World Trade Center",New York,36,06/09/2020,03/11/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,The High Line Hotel,New York,39,06/09/2020,03/23/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,The Knickerbocker Hotel,New York,207,06/09/2020,03/11/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,The New Yorker Hotel,New York,122,06/09/2020,02/19/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Ink 48 Hotel,New York,83,06/09/2020,03/23/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,AEG Global Partnerships LLC,New York,1,06/08/2020,06/30/2020,Plant Layoff,,,New York City,New York,Corporate brands the largest sports and live music marketing network in the world,Unforeseeable business circumstances prompted by COVID- 19
New York,Zero Mile HoldCo LLC,New York,1,06/08/2020,06/30/2020,Plant Layoff,,,New York City,New York,Largest sports and live music marketing network,Unforeseeable business circumstances prompted by COVID- 19
New York,Adams Hotels International LLC dba The Chatwal Hotel,New York,59,06/08/2020,03/09/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,Regency Restaurant LLC dba LeGrande Restaurant and Serafina Restaurant,New York,98,06/08/2020,03/01/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,"The James New York, NoMad",New York,134,06/08/2020,03/10/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,Mela Hotel,New York,59,06/08/2020,03/15/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Renaissance Hotel Operating Co, dba Renaissance New York Times Square Hotel",New York,138,06/08/2020,03/14/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,"SW Hotels & Resorts WW, LLC dba The Westin New York at Times Square (270 W 43rd St)",New York,465,06/08/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,TBP HoldCo LLC (The Bowery Presents),New York,38,06/08/2020,06/30/2020,Temporary Plant Layoff,,,New York City,New York,Corporate brands the largest sports and live music marketing network in the world,Unforeseeable business circumstances prompted by COVID- 19
New York,Tiebreaker Productions LLC,Forest Hills,2,06/08/2020,06/30/2020,Temporary Plant Layoff,,,New York City,Queens,Corporate brands the largest sports and live music marketing network in the world,Unforeseeable business circumstances prompted by COVID- 19
New York,"Marriott Hotel Services, Inc. dba JW Marriott Essex House New York",New York,411,06/08/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,AEG Presents,New York,11,06/08/2020,06/30/2020,Temporary Plant Layoff,,,New York City,New York,"Corporate brands the largest sports and live music marketing network
 in the world",Unforeseeable business circumstances prompted by COVID- 19
New York,Sahara Dreams LLC dba Dream Downtown,New York,119,06/06/2020,03/23/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Surrey Hotel Associates, LLC dba Dream Midtown",New York,77,06/06/2020,03/23/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,DynCorp International LLC,Fort Drum,37,06/05/2020,08/14/2020,Plant Layoff,,,North Country Region,Jefferson,Aerospace,Funding deficit on the Aviation Field Maintenance contract supporting the RESET work.
New York,"Cantor Fitzgerald Securities (Operations Division 110 E. 59th St., NYC)",New York,17,06/05/2020,09/03/2020,Plant Unit Closing,,,New York City,New York,Commodity Contracts Brokerage,Company is relocating to an out-of-state location
New York,"Cantor Fitzgerald Securities (Operations Division 199 Water St., NYC)",New York,8,06/05/2020,09/03/2020,Plant Unit Closing,,,New York City,New York,Commodity Contracts Brokerage,Company is relocating to an out-of-state location
New York,"Cantor Fitzgerald Securities (Operations Division 55 Water St., NYC)",New York,51,06/05/2020,09/03/2020,Plant Unit Closing,,,New York City,New York,Commodity Contracts Brokerage,Company is relocating to an out-of-state location
New York,"Consulate Hotel Associates, LLC dba The Time New York (224 W 49th St.)",New York,68,06/05/2020,03/16/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,Courtyard Management Corp. dba Courtyard Poughkeepsie,Poughkeepsie,29,06/05/2020,03/13/2020,Temporary Plant Layoff,,,Mid-Hudson Region,Westchester,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,"SW Hotels & Resorts WW, LLC dba W New York - Times Square (1567 Broadway)",New York,244,06/05/2020,03/14/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,"Springhill SMC, LLC dba Springhill Suites New York Midtown Manhattan-Fifth Avenue",New York,57,06/05/2020,03/30/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,The Stewart Hotel,New York,101,06/05/2020,03/15/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Beverley Hotel Associates, LLC dba Days Hotel Broadway",New York,31,06/05/2020,03/23/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"SW Hotels & Resorts WW, LLC dba W New York - Union Square (201 Park Ave)",New York,122,06/05/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Royalton Park Avenue,New York,77,06/04/2020,03/23/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Courtyard Management Corp. dba Courtyard New York Manhattan/Soho (181 Varick St.),New York,36,06/04/2020,03/20/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,Manhattan Sheraton Corporation dba The St Regis New York,New York,549,06/04/2020,03/14/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19.
New York,Hilton Garden Inn,New York,106,06/04/2020,03/17/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Marriott Hotel Services, Inc. dba New York Marriott at the Brooklyn Bridge (Adams St",Brooklyn,277,06/04/2020,03/14/2020,Temporary Plant Layoff,,,New York City,Kings,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Hippodrome Services, LLC - Formula 1 Cleaners, Inc.",Bronx,69,06/04/2020,06/08/2020,Temporary Plant Layoff,,,New York City,Bronx,Laundry and Dry- Cleaning,Unforeseeable business circumstances prompted by COVID- 19
New York,Hampton Inn Times Square,New York,95,06/04/2020,03/17/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Marriott International, Inc. dba New York Marriott Downtown",New York,1265,06/04/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Galaxy Restaurants Catering Group, LP f/k/a Starr Restaurants Catering Group, LP",New York,55,06/03/2020,07/24/2020,Plant Layoff,,,New York City,New York,Restaurants,Unforeseeable business circumstances prompted by COVID- 19
New York,"International Council of Shopping Centers, Inc.",New York,65,06/03/2020,06/11/2020,Plant Layoff,,,New York City,New York,The global trade association of the shopping center and retail real estate industry.,Unforeseeable business circumstances prompted by COVID- 19
New York,"Optimal Workforce Solutions, LLC (At Westchester Medical Center)",Valhalla,451,06/03/2020,06/30/2020,Plant Layoff,,,Mid-Hudson Region,Westchester,Delivering clinical excellence for healthcare professionals,Loss of cancellation of the contract between the Medical Center and Cross Country
New York,"EDITION Management LLC, d/b/a The New York EDITION",New York,205,06/03/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Park Lane Hotel New York (36 Central Park South, NYC",New York,209,06/03/2020,03/17/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Courtyard Management Corp. dba Courtyard
 New York Manhattan-Chelsea (135 West 30th St.)",New York,67,06/03/2020,03/14/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Courtyard Management Corporation dba The Courtyard New York Manhattan-Fifth Avenue,New York,55,06/02/2020,03/14/2020,Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"ABM Aviation, Inc.",Jamaica,23,06/02/2020,06/03/2020,Plant Layoff,,,New York City,Queens,Taxi dispatch operations at JFK Int'l Airport,Unforeseeable business circumstances prompted by COVID- 19
New York,"Marriott Hotel Services, Inc. d/b/a Westchester Marriott",Tarrytown,173,06/02/2020,03/21/2020,Temporary Plant Layoff,,,Mid-Hudson Region,Westchester,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Marriott International, Inc. dba The Algonquin Hotel Times Square, Autograph Collection (59 West 44th Street)",New York,130,06/02/2020,03/21/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Chelsea Piers Sports and Recreation Complex (Chelsea Piers Management, Inc.)",New York,528,06/02/2020,03/13/2020,Temporary Plant Layoff/Plant Layoff,,,New York City,New York,Sports and Recreation Complex,Unforeseeable business circumstances prompted by COVID- 19
New York,"Starwood Hotels & Resorts Worldwide, LLC dba W New York - Downtown (Albany St.)",New York,134,06/01/2020,03/07/2020,Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Aludyne New York,Batavia,108,06/01/2020,09/01/2020,Plant Closing,,,Finger Lakes Region,Genesee,Machine knuckles (part of the steering component on vehicles) for the automotive industry,Unforeseeable business circumstances prompted by COVID- 19
New York,Restaurant Associates (at Alliance Bernstein),New York,35,06/01/2020,07/31/2020,Plant Closing,,,New York City,New York,Food Services,Loss of Contract as a result of the unforeseeable business circumstances prompted by COVID- 19
New York,"AFS-USA, Inc.",New York,52,06/01/2020,07/01/2020,Plant Layoff,,,New York City,New York,Leading international education advocate and thought leader,Unforeseeable business circumstances prompted by COVID- 19
New York,Delmont Medical Care (Long Island),Freeport/Fran klin Square/Westb ury,52,06/01/2020,06/01/2020,Plant Layoff/Temporary Plant Layoff,,,Long Island,Nassau,Healthcare Facility,Unforeseeable business circumstances prompted by COVID- 19
New York,Delmont Medical Care (NYC),Far Rockaway,12,06/01/2020,06/01/2020,Plant Layoff/Temporary Plant Layoff,,,New York City,Queens,Healthcare Facility,Unforeseeable business circumstances prompted by COVID- 19
New York,Paramount Hotel,New York,178,06/01/2020,03/08/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"onPeak, LLC",New York,35,06/01/2020,03/26/2020,Temporary Plant Closing,,,New York City,New York,Leading provider of accommodations in the ever- evolving events industry,Unforeseeable business circumstances prompted by COVID- 19
